0.80000000000000004441 	 2.38977228485799741975 
0.81441441441441442262 	 2.27913960649385494150 
0.82882882882882880082 	 2.17017235415462472758 
0.84324324324324317903 	 2.06286056608192502893 
0.85765765765765755724 	 1.95719430322707310665 
0.87207207207207193544 	 1.85316364925107102124 
0.88648648648648631365 	 1.75075871052461451427 
0.90090090090090069186 	 1.64996961612809478481 
0.91531531531531507007 	 1.55078651785158427856 
0.92972972972972944827 	 1.45319959019485800411 
0.94414414414414382648 	 1.35719903036737399304 
0.95855855855855820469 	 1.26277505828828040535 
0.97297297297297258289 	 1.16991791658642618756 
0.98738738738738696110 	 1.07861787060034508556 
1.00180180180180133931 	 0.98886520837825919727 
1.01621621621621582854 	 0.90065024067808607811 
1.03063063063063031777 	 0.81396330096743518823 
1.04504504504504480700 	 0.72879474542360433986 
1.05945945945945929623 	 0.64513495293358502636 
1.07387387387387378546 	 0.56297432509405709311 
1.08828828828828827469 	 0.48230328621139584300 
1.10270270270270276391 	 0.40311228330166137823 
1.11711711711711725314 	 0.32539178609061281122 
1.13153153153153174237 	 0.24913228701369405371 
1.14594594594594623160 	 0.17432430121604269857 
1.16036036036036072083 	 0.10095836655248824343 
1.17477477477477521006 	 0.02902504358755031433 
1.18918918918918969929 	 -0.04148508440456133428 
1.20360360360360418852 	 -0.11058141143994149047 
1.21801801801801867775 	 -0.17827330882499659026 
1.23243243243243316698 	 -0.24457012515644827033 
1.24684684684684765621 	 -0.30948118632131205175 
1.26126126126126214544 	 -0.37301579549692576165 
1.27567567567567663467 	 -0.43518323315093532244 
1.29009009009009112390 	 -0.49599275704127876452 
1.30450450450450561313 	 -0.55545360221622530617 
1.31891891891892010236 	 -0.61357498101434160276 
1.33333333333333459159 	 -0.67036608306450418127 
1.34774774774774908082 	 -0.72583607528589411118 
1.36216216216216357004 	 -0.77999410188801121535 
1.37657657657657805927 	 -0.83284928437065630646 
1.39099099099099254850 	 -0.88441072152394717421 
1.40540540540540703773 	 -0.93468748942829549264 
1.41981981981982152696 	 -0.98368864145443701830 
1.43423423423423601619 	 -1.03142320826341027384 
1.44864864864865050542 	 -1.07790019780656010084 
1.46306306306306499465 	 -1.12312859532553943609 
1.47747747747747948388 	 -1.16711736335231996975 
1.49189189189189397311 	 -1.20987544170917260544 
1.50630630630630846234 	 -1.25141174750867989474 
1.52072072072072295157 	 -1.29173517515373426079 
1.53513513513513744080 	 -1.33085459633753089292 
1.54954954954955193003 	 -1.36877886004358728655 
1.56396396396396641926 	 -1.40551679254571304512 
1.57837837837838090849 	 -1.44107719740803830177 
1.59279279279279539772 	 -1.47546885548499417951 
1.60720720720720988695 	 -1.50870052492133410738 
1.62162162162162437617 	 -1.54078094115210362247 
1.63603603603603886540 	 -1.57171881690266346254 
1.65045045045045335463 	 -1.60152284218868956600 
1.66486486486486784386 	 -1.63020168431615353200 
1.67927927927928233309 	 -1.65776398788135281848 
1.69369369369369682232 	 -1.68421837477087699142 
1.70810810810811131155 	 -1.70957344416163614653 
1.72252252252252580078 	 -1.73383777252084136933 
1.73693693693694029001 	 -1.75701991360601894598 
1.75135135135135477924 	 -1.77912839846499615248 
1.76576576576576926847 	 -1.80017173543592257090 
1.78018018018018375770 	 -1.82015841014724166769 
1.79459459459459824693 	 -1.83909688551770855724 
1.80900900900901273616 	 -1.85699560175639533099 
1.82342342342342722539 	 -1.87386297636267862288 
1.83783783783784171462 	 -1.88970740412624138571 
1.85225225225225620385 	 -1.90453725712707822026 
1.86666666666667069308 	 -1.91836088473549359890 
1.88108108108108518230 	 -1.93118661361209298377 
1.89549549549549967153 	 -1.94302274770780236679 
1.90990990990991416076 	 -1.95387756826384695330 
1.92432432432432864999 	 -1.96375933381176892567 
